1723993669,122846243,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993669,223094882,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993669,273878203,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993669,372133145,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993669,422925654,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993669,522071008,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993669,572700944,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993669,672995380,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993669,723588753,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993669,774102495,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993669,824917402,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993669,916104181,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723993669,916169779,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723993669,916180429,joy,-0.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723993669,967957716,joy,-0.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723993670,18562240,joy,-0.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723993670,91756420,joy,-0.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993670,91823896,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993670,156016730,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723993670,163686963,joy,-0.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723993670,263706410,joy,-0.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723993670,291908356,joy,-0.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993670,291971415,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993670,391074627,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993670,441780197,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993670,524000069,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1723993670,555585025,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993670,572417465,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723993670,572481812,joy,-0.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723993670,672856906,joy,-0.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723993670,676279363,joy,-0.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993670,676343450,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993670,707851892,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1723993670,756414636,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993670,780140483,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1723993670,819686114,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993670,852090686,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1723993670,852149773,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1723993670,852155260,joy,-0.0,-0.0,-0.0,-0.0,1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1723993670,859975978,joy,-0.0,-0.0,-0.0,-0.0,1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1723993670,860042020,joy,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1723993670,899340180,joy,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1723993670,932059543,joy,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1723993670,932123203,joy,-0.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1723993670,955766723,joy,-0.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1723993670,955833800,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1723993670,979421864,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993670,979485567,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1723993671,29147268,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1723993671,80003921,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1723993671,83402851,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1723993671,133090299,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1723993671,180363738,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1723993671,204098141,joy,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1723993671,204160951,joy,-0.0,-0.0,-0.0,-0.22393035888671875,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1723993671,212059686,joy,-0.0,-0.0,-0.0,-0.8679030537605286,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1723993671,219961430,joy,-0.0,-0.0,-0.0,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1723993671,220027672,joy,-0.0,-0.0,-0.0,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,243717632,joy,0.496412456035614,-0.0,-0.0,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,243781084,joy,0.496412456035614,0.07535341382026672,-0.0,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,251724495,joy,1.0,0.07535341382026672,-0.0,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,251786631,joy,1.0,0.6780457496643066,-0.0,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,259704650,joy,1.0,1.0,-0.0,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,275361185,joy,1.0,1.0,-0.05880916491150856,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,284435020,joy,1.0,1.0,-0.20741824805736542,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,300195628,joy,1.0,1.0,-0.3725394308567047,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,308084831,joy,1.0,1.0,-0.5294045805931091,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,315971156,joy,1.0,1.0,-0.6862697005271912,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,323865449,joy,1.0,1.0,-0.8183666467666626,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,339609041,joy,1.0,0.7523503303527832,-0.8183666467666626,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,339688846,joy,1.0,0.7523503303527832,-1.0,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,347554113,joy,1.0,0.6285094022750854,-1.0,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,355409118,joy,1.0,0.46338823437690735,-1.0,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,364427504,joy,1.0,0.29826703667640686,-1.0,-1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723993671,364488719,joy,1.0,0.29826703667640686,-1.0,-0.6945257782936096,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
